RECORDING_SESSION_LABEL,INDEX,AVERAGE_BLINK_DURATION,AVERAGE_FIXATION_DURATION,SD_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,SD_SACCADE_AMPLITUDE,BLINK_COUNT,FIXATION_COUNT,PUPIL_SIZE_MEAN,SACCADE_COUNT,VISITED_INTEREST_AREA_COUNT,Session_Name_,Trial_Index_,Trial_Recycled_,type,book_name,book,page,total_page,RT,answer,correct_answer,page_name
msd044,69,61.00,183.88,48.44,6.00,4.41,1,8,2144.46,7,,msd044,69,False,question,genome,3,7,13,1799.13007947,2,-99,question-genome-7
msd044,70,,219.33,136.32,2.92,2.58,0,6,1929.28,5,,msd044,70,False,question,genome,3,8,13,1502.02207947,4,-99,question-genome-8
msd044,71,452.00,206.67,34.24,11.16,13.70,1,3,1703.58,3,,msd044,71,False,question,genome,3,9,13,1157.57807947,2,-99,question-genome-9
msd044,72,581.00,233.8,113.7,7.86,10.56,1,5,1908.89,5,,msd044,72,False,question,genome,3,10,13,1884.17607947,4,-99,question-genome-10
msd044,73,345.00,193.82,127.4,3.90,2.12,2,11,1903.81,10,,msd044,73,False,question,genome,3,11,13,3211.42207947,3,-99,question-genome-11
msd044,74,89.00,338.75,63.58,5.66,2.59,1,4,1752.17,4,,msd044,74,False,question,genome,3,12,13,1542.16607947,3,-99,question-genome-12
msd044,75,438.00,140.4,53.95,7.00,10.47,1,5,1794.48,5,,msd044,75,False,question,genome,3,13,13,1275.23507947,3,-99,question-genome-13
msd045,1,99.30,200.63,78.31,3.71,4.52,10,197,2278.47,196,102,msd045,1,True,reading,dickens,1,1,5,46704.4215088,1,-99,reading-dickens-1
msd045,2,85.00,202.37,77.37,3.79,4.38,6,138,2131.65,137,90,msd045,2,True,reading,dickens,1,2,5,32774.4405088,1,-99,reading-dickens-2
msd045,3,63.00,198.37,73.98,3.85,4.67,3,147,2048.98,146,100,msd045,3,True,reading,dickens,1,3,5,33863.4055088,1,-99,reading-dickens-3
msd045,4,53.50,199.23,77.15,4.84,5.36,2,126,2111.11,125,68,msd045,4,True,reading,dickens,1,4,5,29532.8795088,1,-99,reading-dickens-4
msd045,5,74.75,199.9,94.05,5.18,5.63,4,101,2106.72,100,73,msd045,5,False,reading,dickens,1,5,5,24188.3245088,0,-99,reading-dickens-5
msd045,6,196.57,186.95,75.73,4.90,4.66,7,85,2343.04,84,,msd045,6,False,question,dickens,1,1,13,20410.2825088,1,1,question-dickens-1
msd045,7,238.17,203.57,88.77,4.26,2.91,6,58,2467.06,57,,msd045,7,False,question,dickens,1,2,13,15428.9335088,3,3,question-dickens-2
msd045,8,197.22,194.76,81.33,4.57,3.89,9,91,2449.74,91,,msd045,8,False,question,dickens,1,3,13,22813.0345088,3,1,question-dickens-3
msd045,9,210.50,180.33,59.82,5.04,3.67,4,30,2516.91,30,,msd045,9,False,question,dickens,1,4,13,7399.77750881,4,4,question-dickens-4
msd045,10,226.43,191.96,76.19,4.51,4.13,7,52,2551.84,52,,msd045,10,False,question,dickens,1,5,13,13558.8975088,2,3,question-dickens-5
msd045,11,566.00,159.64,66.77,5.43,5.73,1,22,2586.34,22,,msd045,11,False,question,dickens,1,6,13,4793.87850881,3,-99,question-dickens-6
msd045,12,361.00,167.53,55.47,7.49,7.41,3,15,2479.17,15,,msd045,12,False,question,dickens,1,7,13,4250.28050881,3,-99,question-dickens-7
msd045,13,409.33,173.12,96.99,4.40,2.56,3,17,2466.77,16,,msd045,13,False,question,dickens,1,8,13,4852.75350881,3,-99,question-dickens-8
msd045,14,783.00,159.83,47.23,5.63,1.71,1,6,2619.71,6,,msd045,14,False,question,dickens,1,9,13,1905.03250881,2,-99,question-dickens-9
msd045,15,344.00,146.38,31.53,3.47,1.43,2,8,2623.7,8,,msd045,15,False,question,dickens,1,10,13,2202.81150881,3,-99,question-dickens-10
msd045,16,422.00,165.22,71.23,6.81,6.85,2,18,2543.78,18,,msd045,16,False,question,dickens,1,11,13,4538.77050881,4,-99,question-dickens-11
msd045,17,653.00,164.2,81.96,5.12,2.60,1,10,2520.64,10,,msd045,17,False,question,dickens,1,12,13,2605.55750881,3,-99,question-dickens-12
msd045,18,181.75,204.6,149.24,5.07,2.48,4,15,2455.44,14,,msd045,18,False,question,dickens,1,13,13,4543.92850881,3,-99,question-dickens-13
msd045,19,104.05,197.72,98.91,4.12,4.67,19,152,2377.67,151,92,msd045,19,True,reading,flytrap,2,1,6,37608.4675088,1,-99,reading-flytrap-1
msd045,20,100.38,198.14,82.16,4.31,4.63,16,132,2299.62,131,82,msd045,20,True,reading,flytrap,2,2,6,32694.3195088,1,-99,reading-flytrap-2
msd045,21,104.92,189.01,75.29,4.56,4.67,13,118,2196.09,117,69,msd045,21,True,reading,flytrap,2,3,6,27970.4145088,1,-99,reading-flytrap-3
msd045,22,109.25,188.1,72.19,5.24,4.98,4,88,2109.75,87,62,msd045,22,True,reading,flytrap,2,4,6,20200.4715088,1,-99,reading-flytrap-4
msd045,23,89.71,186.33,68.22,4.95,4.66,7,79,2144.79,78,60,msd045,23,True,reading,flytrap,2,5,6,18348.1775088,1,-99,reading-flytrap-5
msd045,24,78.62,193.98,104.89,4.73,5.23,8,94,2149.08,93,59,msd045,24,False,reading,flytrap,2,6,6,22223.5135088,0,-99,reading-flytrap-6
msd045,25,351.14,181.39,69.54,5.41,4.56,7,80,2285.84,79,,msd045,25,False,question,flytrap,2,1,13,20024.8585088,1,1,question-flytrap-1
msd045,26,147.67,197.73,85.17,4.51,3.50,9,62,2380.69,62,,msd045,26,False,question,flytrap,2,2,13,15976.8655088,3,3,question-flytrap-2
msd045,27,150.11,188.76,73.22,4.99,4.45,9,67,2389.08,67,,msd045,27,False,question,flytrap,2,3,13,16868.3175088,4,4,question-flytrap-3
msd045,28,161.06,188.61,85.29,4.67,4.19,18,144,2373.4,143,,msd045,28,False,question,flytrap,2,4,13,35754.4565088,4,2,question-flytrap-4
msd045,29,112.86,190.26,84.87,5.17,4.41,14,120,2389.34,120,,msd045,29,False,question,flytrap,2,5,13,29191.1915088,4,2,question-flytrap-5
msd045,30,538.50,189.5,62.69,4.33,2.90,2,12,2280.22,12,,msd045,30,False,question,flytrap,2,6,13,3791.06650881,3,-99,question-flytrap-6
msd045,31,385.50,176.5,82.33,5.14,2.38,2,12,2377.25,11,,msd045,31,False,question,flytrap,2,7,13,3427.83750881,4,-99,question-flytrap-7
msd045,32,392.50,152.67,62.83,5.71,6.93,2,12,2390.17,12,,msd045,32,False,question,flytrap,2,8,13,3004.31650881,2,-99,question-flytrap-8
msd045,33,781.50,190.67,145.61,3.92,2.34,2,6,2340.68,6,,msd045,33,False,question,flytrap,2,9,13,2841.98650881,2,-99,question-flytrap-9
msd045,34,298.00,165.89,90.92,5.72,3.51,2,9,2350.53,9,,msd045,34,False,question,flytrap,2,10,13,2403.14050881,3,-99,question-flytrap-10
msd045,35,388.00,161.67,35.42,5.16,2.42,2,9,2286.7,9,,msd045,35,False,question,flytrap,2,11,13,2509.15250881,3,-99,question-flytrap-11
msd045,36,566.00,182.5,55.24,5.45,1.63,1,4,2333.97,4,,msd045,36,False,question,flytrap,2,12,13,1378.36250881,3,-99,question-flytrap-12
msd045,37,105.00,179.75,83.74,7.64,6.44,1,12,2315.85,11,,msd045,37,False,question,flytrap,2,13,13,2683.23750881,3,-99,question-flytrap-13
msd045,38,83.47,185.27,71.43,4.54,5.02,15,131,2263.71,130,72,msd045,38,True,reading,genome,3,1,6,30357.5025088,1,-99,reading-genome-1
msd045,39,81.50,189.67,73.62,4.76,4.94,10,118,2050.28,117,81,msd045,39,True,reading,genome,3,2,6,27372.0365088,1,-99,reading-genome-2
msd045,40,91.47,182.92,77.33,4.22,4.90,17,132,2091.14,131,70,msd045,40,True,reading,genome,3,3,6,30650.7685088,1,-99,reading-genome-3
msd045,41,102.20,208.3,91.91,4.60,4.50,15,148,2053.8,147,81,msd045,41,True,reading,genome,3,4,6,37728.2035088,1,-99,reading-genome-4
msd045,42,86.64,185.49,68.68,4.41,4.58,14,126,2086.46,125,85,msd045,42,True,reading,genome,3,5,6,29173.9775088,1,-99,reading-genome-5
msd045,43,79.50,207.22,185.96,3.81,3.74,2,23,2239.69,22,15,msd045,43,False,reading,genome,3,6,6,5627.43650881,0,-99,reading-genome-6
msd045,44,189.50,164.02,62.95,4.53,3.33,6,46,2203.09,45,,msd045,44,False,question,genome,3,1,13,10356.1995088,1,1,question-genome-1
msd045,45,376.00,198.48,74.22,2.92,3.84,3,21,2285.77,20,,msd045,45,False,question,genome,3,2,13,5847.38250881,3,3,question-genome-2
msd045,46,132.65,190.71,75.69,5.03,3.89,17,100,2302.09,100,,msd045,46,False,question,genome,3,3,13,25525.3505088,1,2,question-genome-3
msd045,47,141.67,191.34,78.22,3.88,2.90,9,58,2384.66,57,,msd045,47,False,question,genome,3,4,13,14586.8725088,1,1,question-genome-4
msd045,48,162.20,195.93,94.39,4.94,3.40,10,94,2372.62,94,,msd045,48,False,question,genome,3,5,13,23721.3475088,1,2,question-genome-5
msd045,49,621.00,194.62,83.38,5.22,2.18,1,8,2501.21,7,,msd045,49,False,question,genome,3,6,13,2417.08650881,4,-99,question-genome-6
msd045,50,406.00,171.82,42.27,5.98,4.20,2,11,2445.99,11,,msd045,50,False,question,genome,3,7,13,3109.02150881,3,-99,question-genome-7
msd045,51,227.33,159.64,123.85,4.85,2.99,3,11,2247.84,11,,msd045,51,False,question,genome,3,8,13,2847.61050881,2,-99,question-genome-8
msd045,52,599.00,203.0,110.17,5.49,1.52,1,4,2385.66,4,,msd045,52,False,question,genome,3,9,13,1519.01450881,2,-99,question-genome-9
msd045,53,472.50,165.46,88.74,4.82,1.60,2,13,2399.94,12,,msd045,53,False,question,genome,3,10,13,3614.25850881,2,-99,question-genome-10
msd045,54,654.00,157.67,44.72,5.60,1.81,1,6,2396.17,6,,msd045,54,False,question,genome,3,11,13,1788.65850881,3,-99,question-genome-11
msd045,55,80.00,282.25,252.57,5.32,2.73,1,4,2397.1,3,,msd045,55,False,question,genome,3,12,13,1301.76250881,3,-99,question-genome-12
msd045,56,823.00,215.17,78.16,3.23,2.48,1,6,2601.32,5,,msd045,56,False,question,genome,3,13,13,2190.85850881,3,-99,question-genome-13
msd045,57,95.87,185.03,74.56,4.25,5.00,15,142,2387.21,141,83,msd045,57,True,reading,northpole,4,1,5,32914.4475088,1,-99,reading-northpole-1
msd045,58,95.10,192.4,75.55,4.76,5.09,10,72,2292.08,71,52,msd045,58,True,reading,northpole,4,2,5,17630.6475088,1,-99,reading-northpole-2
msd045,59,86.50,191.91,78.98,4.45,4.84,10,90,2170.82,90,64,msd045,59,True,reading,northpole,4,3,5,21498.0405088,1,-99,reading-northpole-3
msd045,60,93.75,194.32,89.41,4.75,5.26,12,99,2156.67,99,68,msd045,60,True,reading,northpole,4,4,5,24198.0795088,1,-99,reading-northpole-4
msd045,61,67.50,204.24,93.63,5.51,4.79,2,25,2195.94,24,20,msd045,61,False,reading,northpole,4,5,5,6142.97950881,0,-99,reading-northpole-5
msd045,62,163.11,203.28,111.49,4.47,3.27,9,58,2469.82,57,,msd045,62,False,question,northpole,4,1,13,15541.1105088,3,3,question-northpole-1
msd045,63,118.40,195.01,89.58,4.61,4.23,25,168,2332.55,167,,msd045,63,False,question,northpole,4,2,13,42530.5805088,3,3,question-northpole-2
msd045,64,199.20,174.79,74.74,4.28,3.88,5,28,2204.75,27,,msd045,64,False,question,northpole,4,3,13,6972.48450881,4,1,question-northpole-3
msd045,65,420.57,214.28,113.49,4.08,3.46,7,32,2455.62,31,,msd045,65,False,question,northpole,4,4,13,11022.9625088,2,2,question-northpole-4
msd045,66,140.67,190.21,79.65,5.17,4.47,15,121,2262.66,121,,msd045,66,False,question,northpole,4,5,13,29882.3695088,2,4,question-northpole-5
msd045,67,803.00,149.88,29.3,5.98,3.09,1,8,2246.01,7,,msd045,67,False,question,northpole,4,6,13,2211.14750881,4,-99,question-northpole-6
msd045,68,853.00,135.83,64.93,6.37,5.05,1,12,2347.97,11,,msd045,68,False,question,northpole,4,7,13,2855.16250881,1,-99,question-northpole-7
msd045,69,616.00,130.38,37.84,8.82,4.89,1,8,2386.83,7,,msd045,69,False,question,northpole,4,8,13,1933.56050881,4,-99,question-northpole-8
msd045,70,631.00,155.0,39.3,6.42,3.52,1,6,2474.08,6,,msd045,70,False,question,northpole,4,9,13,1740.40550881,2,-99,question-northpole-9
msd045,71,339.00,190.62,74.9,6.61,2.36,2,8,2320.72,8,,msd045,71,False,question,northpole,4,10,13,2586.08850881,4,-99,question-northpole-10
msd045,72,742.00,157.0,48.23,4.60,2.70,1,6,2315.44,6,,msd045,72,False,question,northpole,4,11,13,1816.48050881,3,-99,question-northpole-11
msd045,73,15.00,201.83,87.81,4.23,2.48,1,6,2347.75,6,,msd045,73,False,question,northpole,4,12,13,1394.42850881,3,-99,question-northpole-12
msd045,74,184.67,231.64,156.15,3.75,3.36,6,14,2417.11,14,,msd045,74,False,question,northpole,4,13,13,5042.45450881,3,-99,question-northpole-13
msd046,1,177.62,160.44,115.28,3.88,6.04,16,136,3195.52,135,78,msd046,1,True,reading,flytrap,2,1,6,38135.1658281,1,-99,reading-flytrap-1
msd046,2,181.59,143.68,102.13,3.74,5.66,17,147,3215.74,146,70,msd046,2,True,reading,flytrap,2,2,6,38557.8508281,1,-99,reading-flytrap-2
msd046,3,253.40,145.72,104.55,3.59,5.32,15,133,3521.18,132,62,msd046,3,True,reading,flytrap,2,3,6,39214.9268281,1,-99,reading-flytrap-3
msd046,4,279.96,147.34,120.92,3.23,4.79,23,141,3317.19,140,58,msd046,4,True,reading,flytrap,2,4,6,45679.4988281,1,-99,reading-flytrap-4
msd046,5,240.70,134.7,102.65,3.57,5.17,23,152,3162.39,152,58,msd046,5,True,reading,flytrap,2,5,6,45411.7988281,1,-99,reading-flytrap-5
msd046,6,169.10,144.99,135.36,3.57,5.09,20,144,3478.29,143,47,msd046,6,True,reading,flytrap,2,6,6,46306.2358281,1,-99,reading-flytrap-6
msd046,7,83.00,204.96,106.45,6.29,5.66,2,27,3115.32,27,22,msd046,7,False,reading,flytrap,2,6,6,7340.0758281,0,-99,reading-flytrap-6
msd046,8,211.12,112.83,81.17,4.72,5.03,8,64,3883.45,64,,msd046,8,False,question,flytrap,2,1,13,17823.9918281,1,1,question-flytrap-1
msd046,9,187.00,119.73,73.97,3.91,4.46,24,140,3696.55,140,,msd046,9,False,question,flytrap,2,2,13,42437.2008281,4,3,question-flytrap-2
msd046,10,164.76,127.4,99.56,4.23,4.90,25,178,3846.1,177,,msd046,10,False,question,flytrap,2,3,13,51536.8018281,3,4,question-flytrap-3
msd046,11,149.96,149.34,123.27,4.08,4.83,25,144,3344.15,144,,msd046,11,False,question,flytrap,2,4,13,46321.7198281,4,2,question-flytrap-4
msd046,12,167.97,128.44,99.94,5.04,5.19,33,216,3690.9,216,,msd046,12,False,question,flytrap,2,5,13,63619.3168281,2,2,question-flytrap-5
msd046,13,136.00,130.73,87.65,5.63,5.50,3,22,3533.63,21,,msd046,13,False,question,flytrap,2,6,13,5627.8888281,4,-99,question-flytrap-6
msd046,14,152.75,140.14,99.44,5.10,5.08,4,29,3625.75,28,,msd046,14,False,question,flytrap,2,7,13,7609.1768281,2,-99,question-flytrap-7
msd046,15,116.50,135.94,76.47,3.77,2.75,2,16,2914.38,16,,msd046,15,False,question,flytrap,2,8,13,3141.0998281,3,-99,question-flytrap-8
msd046,16,,130.44,77.93,3.02,2.15,0,9,2622.12,9,,msd046,16,False,question,flytrap,2,9,13,1412.0308281,2,-99,question-flytrap-9
msd046,17,112.00,156.33,84.04,5.91,2.99,1,12,2813.63,12,,msd046,17,False,question,flytrap,2,10,13,2723.4248281,4,-99,question-flytrap-10
msd046,18,157.67,148.25,87.62,3.95,3.13,6,32,3186.3,32,,msd046,18,False,question,flytrap,2,11,13,8101.3528281,2,-99,question-flytrap-11
msd046,19,110.00,152.6,41.44,4.49,1.91,1,10,2642.35,9,,msd046,19,False,question,flytrap,2,12,13,2234.3788281,1,-99,question-flytrap-12
msd046,20,145.00,119.27,79.32,3.40,2.37,1,11,2891.47,11,,msd046,20,False,question,flytrap,2,13,13,2354.2738281,2,-99,question-flytrap-13
msd046,21,154.27,147.9,109.49,4.03,5.41,26,176,3329.74,175,58,msd046,21,True,reading,genome,3,1,6,51090.7618281,1,-99,reading-genome-1
msd046,22,176.00,146.87,111.19,3.17,4.83,23,166,3063.15,165,68,msd046,22,True,reading,genome,3,2,6,44899.9598281,1,-99,reading-genome-2
msd046,23,208.20,146.24,112.02,3.49,5.54,30,222,3032.48,221,69,msd046,23,True,reading,genome,3,3,6,63589.0208281,1,-99,reading-genome-3
msd046,24,181.55,148.37,101.09,3.49,5.03,22,198,2865.58,197,74,msd046,24,True,reading,genome,3,4,6,51004.9198281,1,-99,reading-genome-4
msd046,25,237.27,147.45,118.5,3.33,5.14,26,179,3178.67,178,78,msd046,25,True,reading,genome,3,5,6,53201.5908281,1,-99,reading-genome-5
msd046,26,150.88,149.03,134.68,3.85,5.51,8,62,3368.87,61,12,msd046,26,False,reading,genome,3,6,6,16338.3558281,0,-99,reading-genome-6
msd046,27,240.22,108.45,64.14,3.90,4.10,9,67,3731.05,66,,msd046,27,False,question,genome,3,1,13,16878.9198281,1,1,question-genome-1
msd046,28,191.29,100.81,83.89,3.43,4.65,7,37,3704.43,37,,msd046,28,False,question,genome,3,2,13,12735.0688281,3,3,question-genome-2
msd046,29,155.78,150.81,112.83,4.49,4.81,23,138,3478.11,138,,msd046,29,False,question,genome,3,3,13,41494.7798281,3,2,question-genome-3
msd046,30,169.12,114.64,83.17,4.88,5.15,8,74,3349.0,74,,msd046,30,False,question,genome,3,4,13,19961.1108281,1,1,question-genome-4
msd046,31,172.53,121.34,106.24,3.63,4.34,19,121,3338.65,121,,msd046,31,False,question,genome,3,5,13,34433.5868281,1,2,question-genome-5
msd046,32,143.00,140.08,108.65,4.52,3.12,1,12,2966.48,12,,msd046,32,False,question,genome,3,6,13,2441.2538281,3,-99,question-genome-6
msd046,33,173.33,157.82,94.96,6.37,3.94,3,17,2871.65,17,,msd046,33,False,question,genome,3,7,13,4587.8948281,3,-99,question-genome-7
msd046,34,159.33,145.86,83.24,4.03,3.37,3,21,2838.49,20,,msd046,34,False,question,genome,3,8,13,4606.2878281,4,-99,question-genome-8
msd046,35,,126.0,84.49,4.40,3.29,0,7,1955.08,6,,msd046,35,False,question,genome,3,9,13,1024.7558281,2,-99,question-genome-9
msd046,36,138.00,127.5,83.27,2.24,2.65,1,8,2861.47,7,,msd046,36,False,question,genome,3,10,13,1348.1238281,3,-99,question-genome-10
msd046,37,114.00,142.33,81.98,3.57,2.77,1,9,2518.25,8,,msd046,37,False,question,genome,3,11,13,1824.7418281,3,-99,question-genome-11
msd046,38,136.00,105.38,54.59,4.85,5.00,1,13,2601.85,12,,msd046,38,False,question,genome,3,12,13,2220.3088281,1,-99,question-genome-12
msd046,39,175.00,140.0,72.2,4.15,2.43,1,4,2738.34,4,,msd046,39,False,question,genome,3,13,13,1081.3098281,2,-99,question-genome-13
msd046,40,217.87,155.48,116.14,3.49,4.97,30,241,3065.45,240,91,msd046,40,True,reading,northpole,4,1,5,66687.8058281,1,-99,reading-northpole-1
msd046,41,222.08,164.21,117.84,3.63,5.19,24,160,3006.55,159,61,msd046,41,True,reading,northpole,4,2,5,47583.8128281,1,-99,reading-northpole-2
msd046,42,345.63,143.01,116.09,4.38,6.04,27,150,3207.43,150,59,msd046,42,True,reading,northpole,4,3,5,48757.6028281,1,-99,reading-northpole-3
msd046,43,176.33,160.03,129.98,2.94,4.68,21,188,3015.26,187,68,msd046,43,True,reading,northpole,4,4,5,51931.8418281,1,-99,reading-northpole-4
msd046,44,171.20,121.17,105.95,3.34,5.34,5,52,3469.62,51,16,msd046,44,False,reading,northpole,4,5,5,12911.3188281,0,-99,reading-northpole-5
msd046,45,166.70,92.74,77.9,2.98,3.55,10,76,3757.49,76,,msd046,45,False,question,northpole,4,1,13,17835.6178281,2,3,question-northpole-1
msd046,46,309.95,126.84,85.97,4.82,5.47,21,140,3611.97,140,,msd046,46,False,question,northpole,4,2,13,47449.6298281,3,3,question-northpole-2
msd046,47,154.71,110.94,106.79,3.19,3.67,7,51,3672.78,51,,msd046,47,False,question,northpole,4,3,13,13088.0218281,1,1,question-northpole-3
msd046,48,280.31,109.61,98.39,2.99,3.56,13,49,3559.81,49,,msd046,48,False,question,northpole,4,4,13,19739.9388281,2,2,question-northpole-4
msd046,49,190.70,111.96,85.0,5.16,5.44,43,226,3443.2,226,,msd046,49,False,question,northpole,4,5,13,69064.1598281,4,4,question-northpole-5
msd046,50,107.00,136.0,105.86,4.38,2.83,1,10,2619.06,9,,msd046,50,False,question,northpole,4,6,13,1855.3628281,4,-99,question-northpole-6
msd046,51,132.00,116.25,73.71,5.39,3.61,1,12,3399.65,12,,msd046,51,False,question,northpole,4,7,13,2446.9898281,2,-99,question-northpole-7
msd046,52,137.00,144.25,139.88,2.66,2.70,1,8,2417.54,8,,msd046,52,False,question,northpole,4,8,13,1642.7788281,4,-99,question-northpole-8
msd046,53,,173.0,116.88,4.65,4.57,0,4,1958.51,3,,msd046,53,False,question,northpole,4,9,13,733.683828096,2,-99,question-northpole-9
msd046,54,149.00,131.18,56.01,3.70,2.60,2,11,2477.99,10,,msd046,54,False,question,northpole,4,10,13,2175.3198281,4,-99,question-northpole-10
msd046,55,151.00,121.0,89.54,4.08,3.21,1,6,2531.72,6,,msd046,55,False,question,northpole,4,11,13,1708.2608281,2,-99,question-northpole-11
msd046,56,106.00,160.0,71.16,4.35,2.74,1,7,2143.42,6,,msd046,56,False,question,northpole,4,12,13,1502.3138281,1,-99,question-northpole-12
msd046,57,,185.6,88.48,3.75,0.86,0,5,2043.62,4,,msd046,57,False,question,northpole,4,13,13,1021.5898281,2,-99,question-northpole-13
msd046,58,314.30,129.76,95.92,3.93,5.48,33,218,3325.15,217,79,msd046,58,True,reading,dickens,1,1,5,62824.8528281,1,-99,reading-dickens-1
msd046,59,322.73,135.21,96.21,3.60,4.98,15,102,3121.98,101,49,msd046,59,True,reading,dickens,1,2,5,29576.3688281,1,-99,reading-dickens-2
msd046,60,273.30,130.47,108.33,3.37,4.78,23,153,3098.86,152,69,msd046,60,True,reading,dickens,1,3,5,41233.2008281,1,-99,reading-dickens-3
msd046,61,273.30,130.25,122.27,3.40,4.82,33,166,3203.67,166,57,msd046,61,True,reading,dickens,1,4,5,55559.2848281,1,-99,reading-dickens-4
msd046,62,233.69,141.28,118.67,3.19,4.74,16,130,3037.06,129,57,msd046,62,False,reading,dickens,1,5,5,34105.3148281,0,-99,reading-dickens-5
msd046,63,279.11,108.23,78.5,4.93,5.73,18,95,3720.46,95,,msd046,63,False,question,dickens,1,1,13,32804.5778281,1,1,question-dickens-1
msd046,64,149.67,108.21,76.24,3.81,4.04,9,63,3835.5,63,,msd046,64,False,question,dickens,1,2,13,18489.3138281,3,3,question-dickens-2
msd046,65,240.85,114.64,99.53,4.39,4.21,20,80,3809.23,79,,msd046,65,False,question,dickens,1,3,13,30669.4808281,1,1,question-dickens-3
msd046,66,201.60,103.62,84.6,4.63,5.56,5,24,3643.64,24,,msd046,66,False,question,dickens,1,4,13,9155.0298281,4,4,question-dickens-4
msd046,67,225.22,101.1,74.71,3.68,4.24,18,97,3717.26,97,,msd046,67,False,question,dickens,1,5,13,32520.1998281,2,3,question-dickens-5
msd046,68,173.00,127.53,83.82,3.37,3.93,3,19,3310.74,19,,msd046,68,False,question,dickens,1,6,13,4932.3538281,3,-99,question-dickens-6
msd046,69,148.00,129.7,88.48,5.89,5.89,1,10,3375.73,9,,msd046,69,False,question,dickens,1,7,13,2510.0138281,3,-99,question-dickens-7
msd046,70,150.00,144.82,100.45,3.99,3.98,1,11,3244.28,10,,msd046,70,False,question,dickens,1,8,13,2416.2838281,4,-99,question-dickens-8
msd046,71,,113.89,62.35,2.73,2.34,0,9,2603.41,8,,msd046,71,False,question,dickens,1,9,13,1204.9598281,2,-99,question-dickens-9
msd046,72,171.33,86.3,54.56,3.14,2.45,3,23,3397.6,22,,msd046,72,False,question,dickens,1,10,13,5358.5368281,2,-99,question-dickens-10
msd046,73,177.00,105.64,73.09,4.60,3.71,1,11,2561.5,11,,msd046,73,False,question,dickens,1,11,13,2002.6398281,3,-99,question-dickens-11
msd046,74,175.00,132.62,89.88,4.76,2.27,1,8,2554.77,8,,msd046,74,False,question,dickens,1,12,13,2018.2908281,2,-99,question-dickens-12
msd046,75,167.00,98.71,66.35,1.98,2.48,1,7,2292.57,6,,msd046,75,False,question,dickens,1,13,13,1189.2638281,2,-99,question-dickens-13
msd047,1,95.56,216.18,99.04,4.64,5.59,9,90,1515.03,89,64,msd047,1,True,reading,genome,3,1,6,23482.0385621,1,-99,reading-genome-1
